series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
uct-test-a33,0.9584102037488373,0.08237480092019123,0.001434130905212605,0.0035593056739756657,458,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000222,0.11375225915543297
uct-test-a33,0.9612784655592623,0.08237480092019123,0.001434130905212605,0.0035593056739756657,459,404.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000223,0.17005107467093694
uct-test-a33,0.9641467273696873,0.08000193047087412,0.001434130905212605,0.0023728704493171104,460,405.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000224,0.7733784642323371
uct-test-a33,0.9870928218530872,0.077629060021557,0.001434130905212605,0.0011864352246585552,468,406.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000225,1.3075429484905499
uct-test-a33,0.9899610836635122,0.077629060021557,0.001434130905212605,0.0035593056739756657,469,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000226,1.2472179573963444
uct-test-a33,0.9928293454739374,0.077629060021557,0.001434130905212605,0.0035593056739756657,470,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000227,1.1863302718838895
uct-test-a33,0.9956976072843624,0.077629060021557,0.001434130905212605,0.0035593056739756657,471,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000228,1.1248507870694198
uct-test-a33,0.9985658690947874,0.077629060021557,0.001434130905212605,0.0035593056739756657,472,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000229,1.0627503980693973
uct-test-a33,1.0014341309052124,0.08000193047087412,0.001434130905212605,0.0035593056739756657,473,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000230,0.0
uct-test-a33,1.0043023927156374,0.08000193047087412,0.001434130905212605,0.0035593056739756657,474,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000231,0.06438995892295907
uct-test-a33,1.0071706545260624,0.08000193047087412,0.001434130905212605,0.0035593056739756657,475,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000232,0.1313208665206389
uct-test-a33,1.0100389163364873,0.08000193047087412,0.001434130905212605,0.0035593056739756657,476,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000233,0.20068958173175133
uct-test-a33,1.0129071781469123,0.08000193047087412,0.001434130905212605,0.0035593056739756657,477,405.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000234,0.2723929634952924
uct-test-a33,1.0157754399573373,0.077629060021557,0.001434130905212605,0.004745740898634221,478,406.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000235,0.6536721292497987
uct-test-a33,1.0186437017677623,0.077629060021557,0.001434130905212605,0.0035593056739756657,479,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000236,0.5776088375648669
uct-test-a33,1.0215119635781873,0.077629060021557,0.001434130905212605,0.0035593056739756657,480,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000237,0.4995203025108026
uct-test-a33,1.0243802253886123,0.077629060021557,0.001434130905212605,0.0035593056739756657,481,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000238,0.4195096651488939
uct-test-a33,1.0272484871990373,0.077629060021557,0.001434130905212605,0.0011864352246585552,482,406.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000239,0.3376800665401447
uct-test-a33,1.0473263198720122,0.077629060021557,0.001434130905212605,0.0011864352246585552,489,406.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000240,0.27739418949704486
uct-test-a33,1.0501945816824372,0.077629060021557,0.001434130905212605,0.0035593056739756657,490,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000241,0.37006239987977096
uct-test-a33,1.0530628434928622,0.077629060021557,0.001434130905212605,0.0035593056739756657,491,406.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000242,0.46362130195916507
uct-test-a33,1.0559311053032872,0.0752561895722399,0.001434130905212605,0.0035593056739756657,492,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000243,0.44203224532589047
uct-test-a33,1.0587993671137121,0.0752561895722399,0.001434130905212605,0.004745740898634221,493,407.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000244,0.3470013830365133
uct-test-a33,1.0616676289241371,0.0752561895722399,0.001434130905212605,0.004745740898634221,494,407.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000245,0.2513892522336505
uct-test-a33,1.0645358907345621,0.0752561895722399,0.001434130905212605,0.0035593056739756657,495,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000246,0.15529899397859026
uct-test-a33,1.067404152544987,0.07288331912292279,0.001434130905212605,0.004745740898634221,496,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000247,1.058833749332564
uct-test-a33,1.070272414355412,0.0752561895722399,0.001434130905212605,0.0035593056739756657,497,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000248,0.03790334064348144
uct-test-a33,1.0731406761658373,0.0752561895722399,0.001434130905212605,0.0035593056739756657,498,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000249,0.13480913488837132
uct-test-a33,1.0760089379762623,0.0752561895722399,0.001434130905212605,0.0035593056739756657,499,407.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000250,0.23178049234104492
uct-test-a33,1.0788771997866873,0.07288331912292279,0.001434130905212605,0.004745740898634221,500,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000251,0.6712857280597291
uct-test-a33,1.0817454615971123,0.07288331912292279,0.001434130905212605,0.004745740898634221,501,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000252,0.5744926673750115
uct-test-a33,1.0846137234075373,0.07288331912292279,0.001434130905212605,0.004745740898634221,502,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000253,0.4779434666659199
uct-test-a33,1.0874819852179622,0.07288331912292279,0.001434130905212605,0.0023728704493171104,503,408.0,,1.0,3,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000254,0.381741266993572
uct-test-a33,1.1104280797013621,0.07288331912292279,0.001434130905212605,0.0023728704493171104,511,408.0,,1.0,3,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000255,0.3630073657271282
uct-test-a33,1.1132963415117871,0.07288331912292279,0.001434130905212605,0.004745740898634221,512,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000256,0.4514452083180913
uct-test-a33,1.1161646033222121,0.07288331912292279,0.001434130905212605,0.004745740898634221,513,408.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000257,0.5385046392611912
uct-test-a33,1.1190328651326371,0.07051044867360567,0.001434130905212605,0.004745740898634221,514,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000258,0.3759174825048035
uct-test-a33,1.121901126943062,0.07051044867360567,0.001434130905212605,0.004745740898634221,515,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000259,0.2919242980411241
uct-test-a33,1.124769388753487,0.07051044867360567,0.001434130905212605,0.0035593056739756657,516,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000260,0.20961894840871764
uct-test-a33,1.127637650563912,0.07051044867360567,0.001434130905212605,0.0035593056739756657,517,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000261,0.1291045746687587
uct-test-a33,1.130505912374337,0.07051044867360567,0.001434130905212605,0.004745740898634221,518,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000262,0.05048431788236485
uct-test-a33,1.133374174184762,0.07051044867360567,0.001434130905212605,0.004745740898634221,519,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000263,0.02613868088928939
uct-test-a33,1.136242435995187,0.07051044867360567,0.001434130905212605,0.0035593056739756657,520,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000264,0.10066128058508639
uct-test-a33,1.139110697805612,0.07051044867360567,0.001434130905212605,0.0035593056739756657,521,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000265,0.1729803401440222
uct-test-a33,1.141978959616037,0.07051044867360567,0.001434130905212605,0.0035593056739756657,522,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000266,0.24299271850480864
uct-test-a33,1.144847221426462,0.07051044867360567,0.001434130905212605,0.0035593056739756657,523,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000267,0.3105952746064986
uct-test-a33,1.147715483236887,0.07051044867360567,0.001434130905212605,0.0011864352246585552,524,409.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000268,0.37568486738780393
uct-test-a33,1.1706615777202871,0.07051044867360567,0.001434130905212605,0.0035593056739756657,532,409.0,,1.5,4,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000269,0.7935580027726132
uct-test-a33,1.173529839530712,0.07051044867360567,0.001434130905212605,0.0035593056739756657,533,409.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000270,0.8313895779206746
uct-test-a33,1.176398101341137,0.07051044867360567,0.001434130905212605,0.004745740898634221,534,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000271,0.8656767791372317
uct-test-a33,1.179266363151562,0.07051044867360567,0.001434130905212605,0.004745740898634221,535,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000272,0.8963164653611102
uct-test-a33,1.182134624961987,0.07051044867360567,0.001434130905212605,0.004745740898634221,536,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000273,0.9232054955311924
uct-test-a33,1.185002886772412,0.07051044867360567,0.001434130905212605,0.004745740898634221,537,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000274,0.9462407285864174
uct-test-a33,1.187871148582837,0.07051044867360567,0.001434130905212605,0.004745740898634221,538,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000275,0.9653190234656677
uct-test-a33,1.190739410393262,0.07051044867360567,0.001434130905212605,0.004745740898634221,539,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000276,0.9803372391077687
uct-test-a33,1.193607672203687,0.07051044867360567,0.001434130905212605,0.004745740898634221,540,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000277,0.9911922344516029
uct-test-a33,1.196475934014112,0.07051044867360567,0.001434130905212605,0.004745740898634221,541,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000278,0.9977808684360525
uct-test-a33,1.199344195824537,0.06813757822428856,0.001434130905212605,0.0035593056739756657,542,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000279,0.0
uct-test-a33,1.202212457634962,0.06813757822428856,0.001434130905212605,0.0035593056739756657,543,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000280,0.00022937207245377067
uct-test-a33,1.205080719445387,0.06813757822428856,0.001434130905212605,0.0035593056739756657,544,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000281,0.000916022177477771
uct-test-a33,1.207948981255812,0.06813757822428856,0.001434130905212605,0.0035593056739756657,545,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000282,0.0020577511463670817
uct-test-a33,1.210817243066237,0.06813757822428856,0.001434130905212605,0.0011864352246585552,546,410.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000283,0.0036523598103030963
uct-test-a33,1.2308950757392119,0.06813757822428856,0.001434130905212605,0.0011864352246585552,553,410.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000284,0.02731052175346349
uct-test-a33,1.2337633375496369,0.06813757822428856,0.001434130905212605,0.0035593056739756657,554,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000285,0.03244899790615818
uct-test-a33,1.236631599360062,0.07051044867360567,0.001434130905212605,0.004745740898634221,555,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000286,0.9619794387641036
uct-test-a33,1.239499861170487,0.07051044867360567,0.001434130905212605,0.004745740898634221,556,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000287,0.9559769874260269
uct-test-a33,1.242368122980912,0.07051044867360567,0.001434130905212605,0.004745740898634221,557,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000288,0.9495458472482596
uct-test-a33,1.245236384791337,0.07051044867360567,0.001434130905212605,0.004745740898634221,558,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000289,0.9426882173995068
uct-test-a33,1.248104646601762,0.07051044867360567,0.001434130905212605,0.004745740898634221,559,409.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000290,0.9354062970485302
uct-test-a33,1.250972908412187,0.06813757822428856,0.001434130905212605,0.004745740898634221,560,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000291,0.07229771463619272
uct-test-a33,1.253841170222612,0.06813757822428856,0.001434130905212605,0.004745740898634221,561,410.0,,2.0,5,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000292,0.0804216184857296
uct-test-a33,1.256709432033037,0.06813757822428856,0.001434130905212605,0.0035593056739756657,562,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000293,0.0889632153316029
uct-test-a33,1.259577693843462,0.06813757822428856,0.001434130905212605,0.0035593056739756657,563,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000294,0.09792030600505086
uct-test-a33,1.262445955653887,0.06813757822428856,0.001434130905212605,0.0035593056739756657,564,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000295,0.10729069133731173
uct-test-a33,1.265314217464312,0.06813757822428856,0.001434130905212605,0.0035593056739756657,565,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000296,0.11707217215990795
uct-test-a33,1.268182479274737,0.06813757822428856,0.001434130905212605,0.0035593056739756657,566,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000297,0.12726254930396408
uct-test-a33,1.271050741085162,0.06813757822428856,0.001434130905212605,0.0011864352246585552,567,410.0,,0.5,2,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000298,0.13785962360094572
uct-test-a33,1.2911285737581368,0.06813757822428856,0.001434130905212605,0.0011864352246585552,574,410.0,,0.5,2,,visible_pixel_support,True,visible_candidate,line-uct-test-a33-000299,0.2232419337900069
uct-test-a33,1.2939968355685618,0.06813757822428856,0.001434130905212605,0.0035593056739756657,575,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000300,0.2370134152371861
uct-test-a33,1.2968650973789868,0.06813757822428856,0.001434130905212605,0.0035593056739756657,576,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000301,0.2511718013191171
uct-test-a33,1.2997333591894118,0.06813757822428856,0.001434130905212605,0.0035593056739756657,577,410.0,,1.5,4,,visible_pixel_support,False,visible_candidate,line-uct-test-a33-000302,0.2657148928671518
